count,time_s,lux,press,temp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
985,16.287424,18.388411,1011.39209,29.632812,0.24585,0.829285,1.648438,22.877192,-23.702156,70.855331,-10.951765,96.357422,-183.22197
986,16.305393,18.476025,1011.401367,29.632812,0.231201,0.822937,1.648438,22.938227,-23.763191,70.977402,-7.82269,86.879639,-171.108124
987,16.321253,18.476025,1011.37793,29.632812,0.22876,0.823425,1.646973,22.938227,-23.335945,70.916367,-6.258152,88.459267,-184.736191
988,16.337086,18.476025,1011.39917,29.632812,0.229736,0.826355,1.650391,22.999262,-24.007332,70.733261,-18.774454,104.255569,-184.736191
989,16.355024,18.476025,1011.388672,29.632812,0.243408,0.829285,1.65332,23.365473,-23.885262,71.404648,-15.645379,94.777794,-178.679276
990,16.370863,18.476025,1011.37085,29.632812,0.253174,0.829773,1.660156,23.121332,-23.824226,71.099472,-14.080841,105.835205,-198.364288
991,16.386715,18.476025,1011.366211,29.632812,0.255615,0.826355,1.654297,22.999262,-23.702156,70.733261,0,88.459267,-184.736191
992,16.4025,18.476025,1011.355713,29.632812,0.241455,0.82782,1.65332,22.816156,-23.15284,70.000839,-15.645379,94.777794,-175.650818
993,16.420435,18.476025,1011.388184,29.632812,0.223389,0.831726,1.651367,22.816156,-23.641121,70.428085,-7.82269,90.038895,-189.2789
994,16.436258,18.476025,1011.377441,29.632812,0.229736,0.83075,1.646973,22.694086,-23.641121,71.282578,-10.951765,93.198166,-183.22197
995,16.452095,18.476025,1011.386963,29.632812,0.241455,0.83075,1.652344,22.38891,-24.495613,71.831894,-12.516303,94.777794,-187.764679
996,16.46793,18.476025,1011.376221,29.632812,0.244873,0.827332,1.653809,22.38891,-23.763191,71.892929,-17.209915,86.879639,-195.335831
997,16.485863,18.476025,1011.373535,29.632812,0.250732,0.828796,1.649414,22.572016,-23.824226,71.709824,0,85.300011,-172.622345
998,16.501637,18.476025,1011.375977,29.632812,0.250732,0.826355,1.655273,22.38891,-24.190437,71.587753,-15.645379,97.937057,-178.679276
999,16.517475,18.476025,1011.38623,29.632812,0.249756,0.826843,1.652344,22.449945,-23.27491,71.221542,-9.387227,88.459267,-187.764679
1000,16.565098,18.476025,1011.380859,29.632812,0.235596,0.826843,1.646973,22.26684,-23.946297,71.648788,-7.82269,90.038895,-180.193512
1001,16.583021,18.476025,1011.382324,29.632812,0.244385,0.824402,1.652344,22.26684,-23.946297,71.526718,-12.516303,88.459267,-187.764679
1002,16.598911,18.476025,1011.408936,29.632812,0.245361,0.823914,1.650879,22.572016,-23.39698,71.404648,-3.129076,91.618538,-178.679276
1003,16.614716,18.476025,1011.410156,29.632812,0.249268,0.83075,1.649902,22.449945,-23.885262,70.733261,-4.693614,83.720383,-186.250427
1004,16.632633,18.476025,1011.357666,29.632812,0.24292,0.82196,1.656738,22.327875,-23.763191,70.611191,0,101.096313,-181.707733
1005,16.648417,18.476025,1011.363037,29.632812,0.241943,0.822449,1.657715,22.755121,-23.763191,70.672226,1.564538,93.198166,-183.22197
1006,16.664232,18.476025,1011.368164,29.632812,0.244385,0.82489,1.647461,22.633051,-23.519051,70.428085,-4.693614,93.198166,-195.335831
1007,16.680042,18.476025,1011.374268,29.632812,0.24585,0.829285,1.654297,22.26684,-23.885262,70.183945,-17.209915,105.835205,-189.2789
1008,16.697968,18.476025,1011.394043,29.585938,0.249756,0.822937,1.649902,22.510981,-23.580086,70.306015,-26.597143,99.516685,-177.165039
1009,16.713789,18.476025,1011.409668,29.585938,0.246338,0.825867,1.662598,22.694086,-23.030769,70.672226,-3.129076,91.618538,-184.736191
1010,16.729595,17.952961,1011.392578,29.585938,0.237549,0.817566,1.646973,22.877192,-23.641121,70.733261,-4.693614,96.357422,-183.22197
1011,16.745409,17.952961,1011.414795,29.585938,0.240479,0.822937,1.648926,22.633051,-23.213875,71.038437,-3.129076,91.618538,-169.593887
1012,16.763313,17.952961,1011.399902,29.585938,0.250732,0.823425,1.643066,23.182367,-23.39698,71.038437,-12.516303,97.937057,-193.821594
1013,16.779144,17.952961,1011.396973,29.585938,0.258545,0.825378,1.649414,23.121332,-23.580086,70.733261,-3.129076,104.255569,-187.764679
1014,16.794985,17.952961,1011.385498,29.585938,0.251709,0.820984,1.648926,22.999262,-22.725594,70.36705,-23.468067,93.198166,-192.307358
1015,16.812893,17.952961,1011.371582,29.585938,0.240479,0.822449,1.658203,23.182367,-22.664558,70.183945,-10.951765,99.516685,-186.250427
1016,16.828716,17.952961,1011.365967,29.585938,0.241943,0.82196,1.649414,22.999262,-23.335945,70.48912,-6.258152,101.096313,-178.679276
1017,16.844528,17.952961,1011.366211,29.585938,0.246338,0.82489,1.651855,23.060297,-23.030769,70.611191,-9.387227,91.618538,-190.793137
1018,16.860384,17.952961,1011.370605,29.585938,0.24585,0.829773,1.653809,23.426508,-22.908699,70.428085,0,94.777794,-178.679276
1019,16.910477,17.952961,1011.36499,29.585938,0.248291,0.841492,1.646973,22.816156,-23.15284,70.550156,-10.951765,99.516685,-183.22197
1020,16.926348,17.952961,1011.369629,29.617188,0.247314,0.836121,1.650879,22.694086,-23.091805,70.306015,-28.161682,94.777794,-187.764679
1021,16.942211,17.952961,1011.388184,29.617188,0.241943,0.836121,1.646484,22.205805,-22.969734,69.878769,-14.080841,83.720383,-183.22197
1022,16.958084,17.952961,1011.397461,29.617188,0.237549,0.828308,1.649414,22.38891,-23.27491,70.611191,-17.209915,99.516685,-183.22197
1023,16.976107,17.952961,1011.365967,29.617188,0.229248,0.826843,1.642578,22.022699,-23.702156,70.794296,-12.516303,91.618538,-187.764679
1024,16.991972,17.952961,1011.401611,29.617188,0.234131,0.832703,1.648926,22.26684,-23.580086,71.099472,-3.129076,85.300011,-175.650818
1025,17.007811,17.952961,1011.378174,29.617188,0.244873,0.833191,1.646973,22.26684,-23.946297,70.916367,-17.209915,108.994461,-186.250427
1026,17.025772,17.952961,1011.39502,29.617188,0.243896,0.826843,1.654297,21.900629,-23.946297,70.977402,-6.258152,85.300011,-187.764679
1027,17.041616,17.952961,1011.40332,29.617188,0.240479,0.828796,1.641602,22.083735,-23.519051,70.977402,-3.129076,91.618538,-193.821594
1028,17.057451,17.952961,1011.400879,29.617188,0.246826,0.829773,1.651367,21.839594,-24.251472,70.916367,0,94.777794,-193.821594
1029,17.073263,17.952961,1011.425781,29.617188,0.247314,0.822449,1.644531,21.717524,-23.641121,70.916367,-4.693614,90.038895,-183.22197
1030,17.091269,17.952961,1011.390137,29.617188,0.253174,0.818542,1.650391,21.717524,-23.335945,70.611191,-9.387227,91.618538,-190.793137
1031,17.107103,17.952961,1011.362305,29.617188,0.247803,0.819031,1.659668,22.327875,-24.007332,70.306015,-3.129076,94.777794,-187.764679
1032,17.122936,17.952961,1011.358398,29.617188,0.247803,0.820984,1.651367,22.205805,-23.213875,70.36705,-14.080841,93.198166,-201.392746
1033,17.138781,18.260744,1011.389648,29.617188,0.243896,0.814636,1.64502,22.38891,-23.885262,70.672226,-12.516303,82.140747,-187.764679
1034,17.156736,18.260744,1011.365967,29.617188,0.250732,0.817078,1.656738,22.877192,-23.27491,70.916367,-10.951765,90.038895,-186.250427
1035,17.172541,18.260744,1011.39502,29.570312,0.25415,0.817566,1.652344,22.816156,-23.213875,70.794296,-10.951765,80.561119,-192.307358
1036,17.188389,18.260744,1011.393799,29.570312,0.255615,0.822937,1.651855,22.877192,-23.27491,70.306015,-7.82269,93.198166,-183.22197
1037,17.204227,18.260744,1011.393066,29.570312,0.246826,0.822937,1.655273,22.938227,-22.908699,70.000839,-18.774454,85.300011,-181.707733
1038,17.250401,18.260744,1011.381592,29.570312,0.238037,0.821472,1.648926,23.731684,-22.969734,70.611191,-18.774454,91.618538,-187.764679
1039,17.266245,18.260744,1011.357666,29.570312,0.254639,0.834167,1.649902,23.548578,-23.39698,70.977402,-15.645379,104.255569,-187.764679
1040,17.282101,18.260744,1011.383545,29.570312,0.255127,0.833191,1.650391,23.243402,-22.847664,70.794296,-4.693614,108.994461,-183.22197
1041,17.300032,18.260744,1011.368896,29.570312,0.248291,0.829285,1.652344,23.182367,-22.603523,70.428085,0,94.777794,-184.736191
1042,17.31576,18.260744,1011.383057,29.570312,0.237549,0.833191,1.655273,23.121332,-23.030769,70.12291,-1.564538,90.038895,-186.250427
1043,17.331526,18.260744,1011.383789,29.570312,0.237549,0.836121,1.646973,22.999262,-22.847664,70.48912,-18.774454,101.096313,-175.650818
1044,17.347376,18.260744,1011.384521,29.570312,0.238525,0.830261,1.650391,22.38891,-23.030769,71.343613,-6.258152,82.140747,-202.906982
1045,17.365248,18.260744,1011.387939,29.570312,0.246826,0.82782,1.649902,22.572016,-23.15284,71.587753,-1.564538,96.357422,-183.22197
1046,17.381018,18.260744,1011.393799,29.570312,0.246826,0.829773,1.651855,22.26684,-22.725594,71.282578,-7.82269,93.198166,-186.250427
1047,17.396788,18.260744,1011.381592,29.570312,0.242432,0.824402,1.645996,22.449945,-22.481453,71.282578,-3.129076,91.618538,-181.707733
1048,17.412556,18.260744,1011.359863,29.585938,0.236084,0.827332,1.654785,22.205805,-23.213875,70.977402,-12.516303,91.618538,-187.764679
1049,17.430428,18.260744,1011.38208,29.585938,0.239502,0.828796,1.654297,22.633051,-23.335945,71.099472,1.564538,99.516685,-183.22197
1050,17.446203,18.260744,1011.35791,29.585938,0.234619,0.819519,1.651367,22.14477,-22.664558,71.343613,-10.951765,93.198166,-189.2789
1051,17.462011,18.260744,1011.39209,29.585938,0.239014,0.815613,1.649414,22.694086,-23.519051,71.343613,-14.080841,99.516685,-192.307358
1052,17.479893,18.260744,1011.383545,29.585938,0.243896,0.824402,1.65332,22.938227,-23.458015,71.343613,-1.564538,93.198166,-189.2789
1053,17.495655,18.260744,1011.399658,29.585938,0.248779,0.82196,1.651367,23.182367,-23.15284,71.648788,-4.693614,96.357422,-189.2789
1054,17.511436,18.260744,1011.390869,29.585938,0.252197,0.823914,1.644043,22.877192,-23.580086,71.282578,-12.516303,94.777794,-181.707733
1055,17.527212,18.260744,1011.369873,29.585938,0.244385,0.825867,1.655762,22.999262,-23.15284,70.855331,-7.82269,93.198166,-180.193512
1056,17.545132,18.260744,1011.400635,29.585938,0.243896,0.829285,1.649414,23.426508,-22.908699,70.733261,-14.080841,96.357422,-180.193512
1057,17.592688,12.9222,1011.378906,29.585938,0.23999,0.831726,1.652832,22.938227,-22.847664,70.916367,-10.951765,93.198166,-183.22197
1058,17.608356,12.9222,1011.38208,29.585938,0.236572,0.831238,1.650879,22.938227,-23.213875,70.916367,-12.516303,94.777794,-169.593887
1059,17.62402,12.9222,1011.391846,29.585938,0.238037,0.831726,1.649414,22.999262,-22.603523,71.221542,3.129076,107.414833,-178.679276
1060,17.641764,12.9222,1011.395508,29.585938,0.24292,0.834656,1.650879,22.816156,-22.847664,71.099472,-9.387227,101.096313,-184.736191
1061,17.6574,12.9222,1011.387451,29.609375,0.243896,0.832703,1.65332,22.694086,-23.27491,71.099472,-10.951765,96.357422,-177.165039
1062,17.673012,12.9222,1011.396973,29.609375,0.240479,0.83905,1.657715,22.572016,-22.969734,70.855331,0,104.255569,-178.679276
1063,17.69066,12.9222,1011.344727,29.609375,0.236084,0.834167,1.652344,22.510981,-23.27491,70.36705,-17.209915,93.198166,-177.165039
1064,17.706264,12.9222,1011.397461,29.609375,0.229248,0.82782,1.650879,22.327875,-23.091805,70.550156,-4.693614,102.675941,-195.335831
1065,17.721865,12.9222,1011.4021,29.609375,0.237549,0.832703,1.647949,22.449945,-23.702156,71.038437,-7.82269,96.357422,-174.136581
1066,17.737465,12.9222,1011.378418,29.609375,0.240479,0.838562,1.650879,22.083735,-23.39698,70.855331,0,107.414833,-190.793137
1067,17.755129,12.9222,1011.370117,29.609375,0.24292,0.828308,1.646973,21.839594,-23.641121,70.611191,-7.82269,83.720383,-177.165039
1068,17.770716,12.9222,1011.351318,29.609375,0.244873,0.76532,1.659668,22.510981,-23.824226,70.550156,-14.080841,102.675941,-186.250427
1069,17.786356,12.9222,1011.377197,29.609375,0.264893,0.83905,1.637207,23.182367,-23.519051,68.535995,-18.774454,101.096313,-190.793137
1070,17.801968,12.9222,1011.367432,29.609375,0.220947,0.837585,1.660156,22.572016,-23.213875,70.306015,-1.564538,90.038895,-186.250427
1071,17.819649,12.9222,1011.361816,29.609375,0.249268,0.841003,1.645996,22.755121,-23.213875,71.465683,-10.951765,105.835205,-186.250427
1072,17.835264,12.9222,1011.375732,29.609375,0.247314,0.82196,1.652344,22.38891,-23.702156,70.672226,1.564538,77.401863,-183.22197
1073,17.850861,12.9222,1011.407715,29.609375,0.240967,0.841003,1.663086,22.510981,-23.27491,71.038437,-3.129076,75.822235,-187.764679
1074,17.868532,12.9222,1011.39624,29.609375,0.251709,0.827332,1.648438,22.38891,-23.335945,70.977402,-10.951765,102.675941,-192.307358
1075,17.884279,12.9222,1011.341064,29.609375,0.241455,0.838562,1.649902,22.14477,-23.091805,70.855331,-9.387227,94.777794,-184.736191
1076,17.931753,12.9222,1011.361328,29.625,0.237549,0.829285,1.648438,21.778559,-24.007332,70.916367,-10.951765,96.357422,-177.165039
1077,17.947552,12.9222,1011.355957,29.625,0.247314,0.825378,1.655273,21.595453,-23.885262,71.282578,-7.82269,99.516685,-186.250427
1078,17.965487,13.758005,1011.362793,29.625,0.250244,0.827332,1.650391,21.473383,-23.580086,70.550156,-7.82269,86.879639,-186.250427
1079,17.981367,13.758005,1011.351562,29.625,0.246338,0.818542,1.65332,21.900629,-23.885262,70.183945,-18.774454,107.414833,-184.736191
1080,17.997309,13.758005,1011.336426,29.625,0.250244,0.825867,1.645508,21.778559,-23.335945,70.36705,-17.209915,93.198166,-183.22197
1081,18.013206,13.758005,1011.356445,29.625,0.251709,0.828308,1.654297,21.717524,-23.885262,70.36705,-14.080841,99.516685,-177.165039
1082,18.0312,13.758005,1011.364746,29.625,0.244873,0.820496,1.657227,21.778559,-23.824226,70.000839,-15.645379,104.255569,-184.736191
1083,18.0471,13.758005,1011.342285,29.625,0.256104,0.820984,1.655762,22.14477,-23.15284,69.817734,-12.516303,101.096313,-184.736191
1084,18.062988,13.758005,1011.370117,29.625,0.249756,0.821472,1.65332,22.14477,-23.641121,69.573593,-12.516303,97.937057,-181.707733
1085,18.081039,13.758005,1011.333252,29.625,0.239014,0.82196,1.643555,22.327875,-23.335945,69.573593,-3.129076,97.937057,-181.707733
1086,18.096926,13.758005,1011.370361,29.625,0.243408,0.82782,1.648926,22.449945,-22.969734,69.878769,-4.693614,96.357422,-183.22197
1087,18.11281,13.758005,1011.363037,29.625,0.246826,0.834167,1.644531,22.14477,-23.458015,70.061874,-7.82269,108.994461,-186.250427
1088,18.1287,13.758005,1011.377441,29.585938,0.246338,0.823914,1.655762,22.022699,-22.847664,70.36705,-6.258152,94.777794,-184.736191
1089,18.146702,13.758005,1011.366943,29.585938,0.244385,0.818054,1.65332,22.449945,-22.969734,70.428085,-15.645379,94.777794,-178.679276
1090,18.162624,13.758005,1011.329102,29.585938,0.244873,0.816101,1.648438,22.327875,-23.458015,70.306015,-7.82269,105.835205,-177.165039
1091,18.178509,13.758005,1011.371094,29.585938,0.244385,0.813171,1.648926,22.755121,-23.27491,70.061874,-4.693614,93.198166,-180.193512
1092,18.19441,13.758005,1011.348145,29.585938,0.246826,0.820496,1.645996,22.877192,-23.335945,70.000839,0,91.618538,-184.736191
1093,18.212418,13.758005,1011.381592,29.585938,0.24292,0.826843,1.643555,22.816156,-23.335945,70.061874,-4.693614,102.675941,-186.250427
1094,18.22834,13.758005,1011.387451,29.585938,0.241943,0.829285,1.654297,22.877192,-22.908699,70.916367,-7.82269,96.357422,-183.22197
1095,18.276043,13.758005,1011.389404,29.585938,0.239502,0.826355,1.647949,22.694086,-23.15284,70.061874,-12.516303,97.937057,-172.622345
1096,18.291901,13.758005,1011.406006,29.585938,0.24585,0.834167,1.652344,22.510981,-22.847664,69.878769,-10.951765,93.198166,-171.108124
1097,18.309858,13.758005,1011.376221,29.585938,0.244385,0.82782,1.651855,22.26684,-22.908699,69.817734,-14.080841,90.038895,-186.250427
1098,18.325714,13.758005,1011.359863,29.585938,0.231689,0.829285,1.647949,22.38891,-23.27491,70.183945,-6.258152,104.255569,-187.764679
1099,18.34157,13.758005,1011.386719,29.585938,0.238037,0.825378,1.649414,22.327875,-23.39698,70.550156,-7.82269,93.198166,-183.22197
1100,18.359505,13.758005,1011.35498,29.585938,0.243896,0.83075,1.649414,22.083735,-23.641121,71.221542,-1.564538,90.038895,-186.250427
1101,18.375347,13.758005,1011.354736,29.585938,0.247803,0.824402,1.651855,22.022699,-23.091805,70.916367,0,94.777794,-187.764679
1102,18.39114,10.385,1011.363525,29.585938,0.247803,0.821472,1.646973,22.14477,-23.458015,70.672226,-7.82269,96.357422,-186.250427
1103,18.406857,10.385,1011.362793,29.585938,0.239502,0.818542,1.650879,22.327875,-22.847664,70.36705,4.693614,96.357422,-189.2789
1104,18.424656,10.385,1011.405029,29.585938,0.234619,0.820984,1.647949,22.694086,-23.15284,70.428085,-15.645379,97.937057,-175.650818
1105,18.44038,10.385,1011.352539,29.585938,0.250732,0.825378,1.650391,22.694086,-23.458015,70.611191,-7.82269,93.198166,-192.307358
1106,18.456072,10.385,1011.374023,29.585938,0.24585,0.820496,1.652832,22.38891,-23.213875,71.282578,0,101.096313,-187.764679
1107,18.471754,10.385,1011.343506,29.585938,0.255615,0.819031,1.654785,22.327875,-22.969734,70.611191,-7.82269,86.879639,-180.193512
1108,18.489559,10.385,1011.360596,29.585938,0.255127,0.810242,1.650879,23.060297,-22.481453,70.183945,-7.82269,108.994461,-177.165039
1109,18.505268,10.385,1011.38623,29.585938,0.246338,0.816589,1.650391,23.487543,-22.664558,69.817734,-7.82269,90.038895,-180.193512
1110,18.520973,10.385,1011.358887,29.585938,0.234619,0.822449,1.65332,23.426508,-22.176277,69.695663,-12.516303,113.733353,-187.764679
1111,18.538799,10.385,1011.343262,29.585938,0.237549,0.825867,1.654297,23.182367,-22.847664,70.428085,-9.387227,91.618538,-187.764679
1112,18.554501,10.385,1011.351807,29.585938,0.247314,0.82782,1.651367,23.304438,-22.725594,70.48912,-4.693614,99.516685,-186.250427
1113,18.570208,10.385,1011.401855,29.585938,0.241455,0.821472,1.648438,23.243402,-22.359383,70.36705,0,101.096313,-184.736191
1114,18.617245,10.385,1011.370361,29.625,0.235107,0.830261,1.648438,23.365473,-22.298347,70.428085,-6.258152,88.459267,-184.736191
1115,18.635033,10.385,1011.379639,29.625,0.234131,0.832703,1.645508,23.304438,-22.359383,70.794296,-6.258152,107.414833,-187.764679
1116,18.650698,10.385,1011.390381,29.625,0.235107,0.82782,1.653809,23.060297,-23.030769,70.977402,-15.645379,94.777794,-175.650818
1117,18.666368,10.385,1011.384766,29.625,0.227295,0.824402,1.651855,23.182367,-22.786629,70.733261,-6.258152,101.096313,-184.736191
1118,18.682039,10.385,1011.345703,29.625,0.232666,0.831726,1.644043,23.243402,-23.15284,70.672226,-9.387227,88.459267,-184.736191
1119,18.699804,10.385,1011.393799,29.625,0.240479,0.836609,1.649414,22.694086,-23.091805,70.611191,-12.516303,91.618538,-178.679276
1120,18.71546,10.385,1011.37207,29.625,0.24585,0.834656,1.651367,22.572016,-23.641121,70.550156,-7.82269,86.879639,-177.165039
